FlightNumber,Airline,DepartureTime,ArrivalTime,Delay,Cancellation,Destination
JetFly1348,JetFly,2023-08-14 13:31:00,2023-08-14 17:31:00,0,False,JFK
PacificWings2572,AirNSR,2023-08-14 10:27:00,2023-08-14 11:27:00,38,False,ATL
AirNSR9523,SkyWave,2023-08-15 17:24:00,2023-08-15 21:24:00,49,False,LAX
AirNSR7328,SkyWave,2023-08-15 20:04:00,2023-08-15 23:04:00,48,False,ATL
AirNSR3875,SkyWave,2023-08-15 14:57:00,2023-08-15 17:57:00,85,False,HND
PacificWings4004,GlobeAir,2023-08-15 09:31:00,2023-08-15 13:31:00,0,False,SYD
SkyWave4454,PacificWings,2023-08-15 14:18:00,2023-08-15 15:18:00,60,False,CDG
PacificWings1081,PacificWings,2023-08-15 20:49:00,2023-08-15 22:49:00,83,False,ATL
GlobeAir9660,SkyWave,2023-08-15 19:02:00,2023-08-15 21:02:00,0,False,LHR
PacificWings3033,AirNSR,2023-08-15 09:42:00,2023-08-15 12:42:00,44,False,JFK
PacificWings1778,PacificWings,2023-08-15 17:36:00,2023-08-15 22:36:00,7,False,CDG
JetFly3978,AirNSR,2023-08-15 20:16:00,2023-08-16 01:16:00,26,False,HND
PacificWings7893,PacificWings,2023-08-16 18:55:00,2023-08-16 21:55:00,45,False,GRU
PacificWings8474,AirNSR,2023-08-16 22:18:00,2023-08-17 00:18:00,8,False,LHR
PacificWings7293,PacificWings,2023-08-16 13:09:00,2023-08-16 16:09:00,0,False,CDG
AirNSR9199,JetFly,2023-08-16 12:11:00,2023-08-16 14:11:00,31,False,ATL
JetFly3314,GlobeAir,2023-08-16 18:36:00,2023-08-16 23:36:00,0,False,JFK
GlobeAir1376,PacificWings,2023-08-16 21:09:00,2023-08-17 01:09:00,0,False,DXB
GlobeAir1500,GlobeAir,2023-08-16 11:47:00,2023-08-16 13:47:00,60,False,ATL
PacificWings4610,JetFly,2023-08-16 17:41:00,2023-08-16 19:41:00,0,False,SYD
SkyWave1286,JetFly,2023-08-16 06:57:00,2023-08-16 09:57:00,59,False,LAX
SkyWave8113,JetFly,2023-08-16 06:35:00,2023-08-16 08:35:00,50,False,LHR
PacificWings3402,GlobeAir,2023-08-17 14:05:00,2023-08-17 19:05:00,0,False,HND
JetFly7667,AirNSR,2023-08-17 12:00:00,2023-08-17 17:00:00,0,False,HND
AirNSR3387,SkyWave,2023-08-17 22:20:00,2023-08-18 03:20:00,83,False,LAX
JetFly4146,JetFly,2023-08-17 18:34:00,2023-08-17 20:34:00,0,False,CDG
PacificWings5454,AirNSR,2023-08-17 06:53:00,2023-08-17 08:53:00,9,False,ATL
AirNSR1106,PacificWings,2023-08-17 19:38:00,2023-08-17 23:38:00,50,False,HND
AirNSR1903,AirNSR,2023-08-17 18:32:00,2023-08-17 20:32:00,65,False,ATL
PacificWings6486,AirNSR,2023-08-17 07:04:00,2023-08-17 11:04:00,18,False,GRU
JetFly2312,JetFly,2023-08-17 08:54:00,2023-08-17 11:54:00,3,False,HND
SkyWave9549,SkyWave,2023-08-17 20:41:00,2023-08-18 00:41:00,94,False,JFK
JetFly4612,JetFly,2023-08-18 14:01:00,2023-08-18 18:01:00,108,False,GRU
JetFly7401,SkyWave,2023-08-18 07:45:00,2023-08-18 11:45:00,74,False,HND
GlobeAir3130,PacificWings,2023-08-18 10:22:00,2023-08-18 11:22:00,33,False,LAX
GlobeAir8768,GlobeAir,2023-08-18 07:10:00,2023-08-18 12:10:00,0,False,GRU
AirNSR5317,AirNSR,2023-08-18 18:59:00,2023-08-18 23:59:00,0,False,CDG
AirNSR4199,SkyWave,2023-08-18 12:29:00,2023-08-18 14:29:00,53,False,ORD
JetFly6863,SkyWave,2023-08-18 12:22:00,2023-08-18 16:22:00,48,False,SYD
AirNSR8606,AirNSR,2023-08-18 12:54:00,2023-08-18 14:54:00,93,False,LAX
PacificWings3676,AirNSR,2023-08-18 18:07:00,2023-08-18 20:07:00,59,False,ATL
PacificWings6206,SkyWave,2023-08-18 20:31:00,2023-08-19 01:31:00,0,False,LHR
GlobeAir2986,SkyWave,2023-08-19 12:28:00,2023-08-19 13:28:00,77,False,SYD
JetFly6031,JetFly,2023-08-19 07:46:00,2023-08-19 09:46:00,0,False,LHR
AirNSR3307,GlobeAir,2023-08-19 15:32:00,2023-08-19 16:32:00,12,False,LAX
GlobeAir5512,JetFly,2023-08-19 07:15:00,2023-08-19 11:15:00,41,False,CDG
AirNSR7526,GlobeAir,2023-08-19 09:59:00,2023-08-19 11:59:00,119,False,DXB
PacificWings3790,SkyWave,2023-08-19 08:00:00,2023-08-19 10:00:00,169,False,DXB
PacificWings9785,SkyWave,2023-08-19 09:40:00,2023-08-19 11:40:00,57,False,HND
SkyWave9947,JetFly,2023-08-19 21:50:00,2023-08-20 02:50:00,21,False,HND
SkyWave9836,SkyWave,2023-08-19 09:54:00,2023-08-19 14:54:00,54,False,LHR
GlobeAir1477,JetFly,2023-08-19 13:36:00,2023-08-19 17:36:00,69,False,JFK
GlobeAir9922,GlobeAir,2023-08-20 18:43:00,2023-08-20 19:43:00,15,False,JFK
GlobeAir9134,SkyWave,2023-08-20 18:33:00,2023-08-20 20:33:00,110,False,JFK
JetFly1036,GlobeAir,2023-08-20 10:05:00,2023-08-20 12:05:00,40,False,LHR
JetFly3608,AirNSR,2023-08-20 18:43:00,2023-08-20 21:43:00,52,True,LHR
PacificWings8328,AirNSR,2023-08-20 14:25:00,2023-08-20 19:25:00,59,False,LAX
PacificWings3854,AirNSR,2023-08-20 10:20:00,2023-08-20 15:20:00,48,False,DXB
PacificWings1646,PacificWings,2023-08-20 14:15:00,2023-08-20 18:15:00,67,False,SYD
JetFly9957,AirNSR,2023-08-20 11:08:00,2023-08-20 12:08:00,2,False,JFK
PacificWings4765,PacificWings,2023-08-20 19:46:00,2023-08-21 00:46:00,4,False,CDG
PacificWings5781,SkyWave,2023-08-20 15:56:00,2023-08-20 20:56:00,0,False,GRU
PacificWings2081,AirNSR,2023-08-21 15:22:00,2023-08-21 19:22:00,49,False,SYD
GlobeAir1586,GlobeAir,2023-08-21 08:22:00,2023-08-21 10:22:00,65,False,SYD
GlobeAir8333,GlobeAir,2023-08-21 21:12:00,2023-08-22 02:12:00,50,False,ORD
AirNSR8405,JetFly,2023-08-21 18:49:00,2023-08-21 19:49:00,105,False,LAX
GlobeAir9108,PacificWings,2023-08-21 21:24:00,2023-08-22 02:24:00,29,False,GRU
PacificWings8151,PacificWings,2023-08-21 21:45:00,2023-08-21 23:45:00,60,False,ORD
JetFly9456,PacificWings,2023-08-21 12:31:00,2023-08-21 13:31:00,0,False,SYD
JetFly9591,AirNSR,2023-08-21 18:41:00,2023-08-21 20:41:00,12,False,ATL
JetFly1849,JetFly,2023-08-21 06:42:00,2023-08-21 09:42:00,61,False,HND
GlobeAir6437,GlobeAir,2023-08-21 07:01:00,2023-08-21 08:01:00,68,False,SYD
SkyWave6613,JetFly,2023-08-22 14:16:00,2023-08-22 16:16:00,16,False,HND
GlobeAir7456,SkyWave,2023-08-22 10:22:00,2023-08-22 15:22:00,26,False,ATL
SkyWave9727,PacificWings,2023-08-22 14:50:00,2023-08-22 18:50:00,0,False,ATL
SkyWave9948,PacificWings,2023-08-22 09:21:00,2023-08-22 13:21:00,13,False,LAX
JetFly4057,PacificWings,2023-08-22 16:46:00,2023-08-22 20:46:00,70,False,LHR
GlobeAir3747,PacificWings,2023-08-22 11:25:00,2023-08-22 16:25:00,55,False,ATL
JetFly9679,PacificWings,2023-08-22 17:06:00,2023-08-22 19:06:00,52,False,SYD
AirNSR7409,JetFly,2023-08-22 17:01:00,2023-08-22 21:01:00,32,False,HND
PacificWings6314,AirNSR,2023-08-22 16:48:00,2023-08-22 20:48:00,30,False,CDG
JetFly4673,AirNSR,2023-08-22 12:19:00,2023-08-22 17:19:00,0,False,SYD
PacificWings2220,AirNSR,2023-08-23 21:38:00,2023-08-24 01:38:00,61,False,ATL
PacificWings6465,PacificWings,2023-08-23 13:17:00,2023-08-23 14:17:00,48,False,LHR
SkyWave7463,JetFly,2023-08-23 08:20:00,2023-08-23 11:20:00,52,False,LHR
JetFly4314,AirNSR,2023-08-23 12:46:00,2023-08-23 14:46:00,6,False,ATL
GlobeAir8796,PacificWings,2023-08-23 09:15:00,2023-08-23 13:15:00,0,False,LHR
AirNSR1263,PacificWings,2023-08-23 14:54:00,2023-08-23 16:54:00,79,False,LAX
JetFly2427,AirNSR,2023-08-23 17:11:00,2023-08-23 21:11:00,8,False,SYD
AirNSR9580,GlobeAir,2023-08-23 07:38:00,2023-08-23 09:38:00,0,False,JFK
JetFly6914,SkyWave,2023-08-23 13:54:00,2023-08-23 18:54:00,61,False,LHR
GlobeAir3667,SkyWave,2023-08-23 16:35:00,2023-08-23 20:35:00,12,False,LHR
PacificWings9297,GlobeAir,2023-08-24 20:34:00,2023-08-25 00:34:00,77,False,ORD
SkyWave9072,JetFly,2023-08-24 22:21:00,2023-08-25 01:21:00,57,False,LHR
PacificWings7913,JetFly,2023-08-24 16:50:00,2023-08-24 21:50:00,60,False,SYD
SkyWave5989,PacificWings,2023-08-24 09:05:00,2023-08-24 13:05:00,0,False,JFK
SkyWave1102,AirNSR,2023-08-24 07:09:00,2023-08-24 10:09:00,84,False,ATL
PacificWings4802,AirNSR,2023-08-24 13:08:00,2023-08-24 14:08:00,41,False,LHR
AirNSR4413,AirNSR,2023-08-24 16:21:00,2023-08-24 20:21:00,13,True,ATL
GlobeAir3984,AirNSR,2023-08-24 15:19:00,2023-08-24 18:19:00,36,False,SYD
PacificWings7276,GlobeAir,2023-08-24 21:09:00,2023-08-25 01:09:00,0,False,ATL
GlobeAir8356,GlobeAir,2023-08-24 15:41:00,2023-08-24 19:41:00,48,False,JFK
SkyWave7001,PacificWings,2023-08-25 11:58:00,2023-08-25 14:58:00,0,False,LAX
PacificWings4578,SkyWave,2023-08-25 09:47:00,2023-08-25 11:47:00,0,False,LAX
SkyWave4279,PacificWings,2023-08-25 10:56:00,2023-08-25 11:56:00,0,False,GRU
AirNSR1966,GlobeAir,2023-08-25 06:56:00,2023-08-25 07:56:00,80,False,HND
JetFly9020,SkyWave,2023-08-25 12:45:00,2023-08-25 17:45:00,1,False,JFK
PacificWings3704,GlobeAir,2023-08-25 18:33:00,2023-08-25 19:33:00,99,False,ORD
SkyWave6735,GlobeAir,2023-08-25 20:20:00,2023-08-25 23:20:00,5,False,LHR
PacificWings5352,GlobeAir,2023-08-25 10:24:00,2023-08-25 12:24:00,0,False,JFK
JetFly3333,PacificWings,2023-08-25 08:32:00,2023-08-25 12:32:00,0,False,SYD
SkyWave2675,GlobeAir,2023-08-25 07:35:00,2023-08-25 09:35:00,85,False,LAX
GlobeAir3876,AirNSR,2023-08-26 20:43:00,2023-08-26 22:43:00,22,False,ATL
PacificWings4049,AirNSR,2023-08-26 16:11:00,2023-08-26 18:11:00,5,False,GRU
PacificWings4507,GlobeAir,2023-08-26 11:06:00,2023-08-26 15:06:00,37,False,GRU
AirNSR5967,SkyWave,2023-08-26 10:15:00,2023-08-26 12:15:00,52,False,LHR
SkyWave9850,SkyWave,2023-08-26 16:35:00,2023-08-26 19:35:00,80,False,LAX
GlobeAir8586,GlobeAir,2023-08-26 13:10:00,2023-08-26 17:10:00,95,False,JFK
PacificWings6449,JetFly,2023-08-26 14:36:00,2023-08-26 18:36:00,13,False,LAX
SkyWave8320,PacificWings,2023-08-26 20:00:00,2023-08-26 22:00:00,0,False,DXB
AirNSR3655,AirNSR,2023-08-26 16:15:00,2023-08-26 21:15:00,11,False,SYD
GlobeAir2843,SkyWave,2023-08-26 21:45:00,2023-08-27 00:45:00,41,False,SYD
PacificWings4981,SkyWave,2023-08-27 10:01:00,2023-08-27 11:01:00,0,False,LHR
GlobeAir1889,PacificWings,2023-08-27 12:11:00,2023-08-27 13:11:00,0,False,CDG
PacificWings9010,PacificWings,2023-08-27 20:33:00,2023-08-28 01:33:00,45,False,GRU
GlobeAir6723,SkyWave,2023-08-27 17:42:00,2023-08-27 22:42:00,27,False,ATL
PacificWings7460,AirNSR,2023-08-27 07:12:00,2023-08-27 08:12:00,31,False,CDG
SkyWave7354,AirNSR,2023-08-27 16:07:00,2023-08-27 20:07:00,0,False,ORD
SkyWave2533,AirNSR,2023-08-27 10:41:00,2023-08-27 15:41:00,19,False,GRU
JetFly1393,AirNSR,2023-08-27 15:12:00,2023-08-27 19:12:00,0,False,SYD
SkyWave1928,PacificWings,2023-08-27 12:58:00,2023-08-27 13:58:00,70,False,DXB
AirNSR4447,PacificWings,2023-08-27 21:05:00,2023-08-28 02:05:00,76,False,ORD
GlobeAir1793,SkyWave,2023-08-28 10:07:00,2023-08-28 12:07:00,0,False,DXB
GlobeAir8644,SkyWave,2023-08-28 07:07:00,2023-08-28 12:07:00,0,False,LAX
AirNSR2846,GlobeAir,2023-08-28 18:06:00,2023-08-28 20:06:00,0,False,JFK
AirNSR1522,GlobeAir,2023-08-28 10:46:00,2023-08-28 13:46:00,0,False,SYD
GlobeAir5074,SkyWave,2023-08-28 12:02:00,2023-08-28 15:02:00,26,False,HND
GlobeAir6526,SkyWave,2023-08-28 06:42:00,2023-08-28 08:42:00,0,False,CDG
PacificWings2697,SkyWave,2023-08-28 15:11:00,2023-08-28 16:11:00,0,False,JFK
PacificWings7468,PacificWings,2023-08-28 10:59:00,2023-08-28 13:59:00,0,False,GRU
JetFly3205,SkyWave,2023-08-28 15:24:00,2023-08-28 17:24:00,39,True,GRU
SkyWave7008,JetFly,2023-08-28 18:53:00,2023-08-28 19:53:00,33,False,JFK
SkyWave6656,SkyWave,2023-08-29 21:52:00,2023-08-29 22:52:00,0,False,ATL
GlobeAir2943,SkyWave,2023-08-29 14:12:00,2023-08-29 18:12:00,37,False,SYD
JetFly9841,JetFly,2023-08-29 18:19:00,2023-08-29 20:19:00,5,False,JFK
JetFly2227,SkyWave,2023-08-29 06:09:00,2023-08-29 10:09:00,17,False,HND
AirNSR6928,PacificWings,2023-08-29 11:30:00,2023-08-29 13:30:00,105,False,CDG
AirNSR3725,PacificWings,2023-08-29 07:28:00,2023-08-29 08:28:00,90,False,GRU
AirNSR7755,SkyWave,2023-08-29 10:08:00,2023-08-29 13:08:00,0,False,LAX
JetFly6233,JetFly,2023-08-29 11:52:00,2023-08-29 12:52:00,67,False,CDG
AirNSR5091,AirNSR,2023-08-29 09:01:00,2023-08-29 14:01:00,66,False,HND
GlobeAir8396,JetFly,2023-08-29 19:57:00,2023-08-29 22:57:00,0,False,LHR
GlobeAir6702,JetFly,2023-08-30 15:27:00,2023-08-30 17:27:00,66,False,CDG
GlobeAir2743,SkyWave,2023-08-30 14:29:00,2023-08-30 18:29:00,99,True,JFK
PacificWings1973,AirNSR,2023-08-30 22:07:00,2023-08-30 23:07:00,0,False,HND
PacificWings4765,AirNSR,2023-08-30 20:25:00,2023-08-30 23:25:00,0,False,LAX
GlobeAir3652,GlobeAir,2023-08-30 22:02:00,2023-08-31 03:02:00,75,True,LAX
JetFly8336,AirNSR,2023-08-30 10:37:00,2023-08-30 11:37:00,42,False,LAX
JetFly1996,GlobeAir,2023-08-30 08:12:00,2023-08-30 13:12:00,54,True,DXB
AirNSR5038,AirNSR,2023-08-30 20:45:00,2023-08-30 22:45:00,45,False,JFK
JetFly6916,PacificWings,2023-08-30 14:31:00,2023-08-30 17:31:00,47,False,HND
SkyWave2871,SkyWave,2023-08-30 06:01:00,2023-08-30 11:01:00,0,False,LHR
PacificWings9652,JetFly,2023-08-31 20:27:00,2023-09-01 00:27:00,77,False,DXB
AirNSR4351,AirNSR,2023-08-31 06:21:00,2023-08-31 08:21:00,82,False,ATL
PacificWings7595,SkyWave,2023-08-31 20:59:00,2023-08-31 23:59:00,19,False,HND
GlobeAir3439,AirNSR,2023-08-31 17:37:00,2023-08-31 18:37:00,28,False,ORD
GlobeAir1310,AirNSR,2023-08-31 07:17:00,2023-08-31 11:17:00,0,False,LAX
JetFly6412,PacificWings,2023-08-31 06:48:00,2023-08-31 07:48:00,53,False,JFK
GlobeAir8956,GlobeAir,2023-08-31 09:58:00,2023-08-31 12:58:00,55,True,CDG
PacificWings4865,PacificWings,2023-08-31 08:52:00,2023-08-31 13:52:00,27,False,CDG
PacificWings1049,JetFly,2023-08-31 13:42:00,2023-08-31 14:42:00,80,False,ORD
AirNSR5186,PacificWings,2023-08-31 22:02:00,2023-09-01 03:02:00,14,False,GRU
GlobeAir7471,PacificWings,2023-09-01 22:31:00,2023-09-02 00:31:00,55,False,ATL
GlobeAir8192,AirNSR,2023-09-01 19:24:00,2023-09-02 00:24:00,0,False,CDG
AirNSR7731,GlobeAir,2023-09-01 09:09:00,2023-09-01 11:09:00,28,False,JFK
GlobeAir8862,PacificWings,2023-09-01 14:15:00,2023-09-01 16:15:00,22,False,LHR
GlobeAir3998,SkyWave,2023-09-01 22:42:00,2023-09-02 03:42:00,40,False,GRU
PacificWings2866,PacificWings,2023-09-01 20:51:00,2023-09-01 21:51:00,13,False,CDG
SkyWave8058,SkyWave,2023-09-01 06:13:00,2023-09-01 10:13:00,24,False,DXB
PacificWings3810,AirNSR,2023-09-01 08:26:00,2023-09-01 09:26:00,67,False,JFK
JetFly2557,PacificWings,2023-09-01 08:15:00,2023-09-01 11:15:00,10,False,GRU
PacificWings9404,PacificWings,2023-09-01 22:56:00,2023-09-02 03:56:00,0,False,ORD
AirNSR2368,GlobeAir,2023-09-02 06:46:00,2023-09-02 11:46:00,108,False,GRU
JetFly9326,AirNSR,2023-09-02 08:34:00,2023-09-02 12:34:00,92,False,CDG
PacificWings3264,SkyWave,2023-09-02 09:28:00,2023-09-02 12:28:00,0,False,ATL
PacificWings8214,PacificWings,2023-09-02 17:28:00,2023-09-02 18:28:00,61,False,JFK
AirNSR5251,PacificWings,2023-09-02 07:26:00,2023-09-02 11:26:00,7,False,LAX
SkyWave4095,GlobeAir,2023-09-02 08:19:00,2023-09-02 13:19:00,41,False,LAX
SkyWave9370,GlobeAir,2023-09-02 14:50:00,2023-09-02 16:50:00,43,False,HND
PacificWings9268,SkyWave,2023-09-02 20:46:00,2023-09-03 00:46:00,19,False,DXB
AirNSR5376,AirNSR,2023-09-02 17:14:00,2023-09-02 18:14:00,0,False,LAX
PacificWings7938,AirNSR,2023-09-02 17:27:00,2023-09-02 18:27:00,0,False,SYD
SkyWave3900,GlobeAir,2023-09-03 15:43:00,2023-09-03 20:43:00,0,False,LHR
GlobeAir6800,AirNSR,2023-09-03 20:37:00,2023-09-04 00:37:00,0,False,JFK
PacificWings7908,JetFly,2023-09-03 18:24:00,2023-09-03 23:24:00,26,False,CDG
PacificWings8033,AirNSR,2023-09-03 14:28:00,2023-09-03 19:28:00,0,False,LAX
GlobeAir1190,SkyWave,2023-09-03 16:06:00,2023-09-03 20:06:00,60,False,LHR
PacificWings4983,GlobeAir,2023-09-03 14:34:00,2023-09-03 19:34:00,96,False,SYD
PacificWings4637,JetFly,2023-09-03 18:34:00,2023-09-03 23:34:00,3,False,JFK
GlobeAir3252,JetFly,2023-09-03 18:30:00,2023-09-03 20:30:00,40,False,SYD
GlobeAir2116,GlobeAir,2023-09-03 06:39:00,2023-09-03 07:39:00,52,False,LAX
SkyWave2850,PacificWings,2023-09-03 13:22:00,2023-09-03 18:22:00,51,False,ORD
SkyWave7674,AirNSR,2023-09-04 13:13:00,2023-09-04 17:13:00,33,False,JFK
JetFly4056,SkyWave,2023-09-04 07:58:00,2023-09-04 10:58:00,63,False,SYD
AirNSR7563,JetFly,2023-09-04 06:58:00,2023-09-04 08:58:00,51,False,CDG
JetFly9119,SkyWave,2023-09-04 14:07:00,2023-09-04 19:07:00,0,False,LHR
AirNSR4166,JetFly,2023-09-04 14:01:00,2023-09-04 19:01:00,69,False,LAX
GlobeAir8933,AirNSR,2023-09-04 22:08:00,2023-09-05 01:08:00,69,False,GRU
PacificWings1685,PacificWings,2023-09-04 06:55:00,2023-09-04 10:55:00,0,False,SYD
SkyWave2587,JetFly,2023-09-04 08:28:00,2023-09-04 11:28:00,31,False,LAX
SkyWave6348,PacificWings,2023-09-04 11:58:00,2023-09-04 15:58:00,60,False,CDG
PacificWings7917,PacificWings,2023-09-04 13:44:00,2023-09-04 18:44:00,20,False,GRU
PacificWings8214,JetFly,2023-09-05 22:24:00,2023-09-06 03:24:00,78,False,LAX
JetFly6575,PacificWings,2023-09-05 14:20:00,2023-09-05 15:20:00,136,False,GRU
SkyWave3958,AirNSR,2023-09-05 21:23:00,2023-09-05 23:23:00,0,False,HND
AirNSR6755,AirNSR,2023-09-05 08:30:00,2023-09-05 09:30:00,0,False,JFK
SkyWave9811,PacificWings,2023-09-05 18:13:00,2023-09-05 22:13:00,43,False,HND
SkyWave2638,PacificWings,2023-09-05 14:20:00,2023-09-05 17:20:00,62,False,HND
GlobeAir1125,AirNSR,2023-09-05 06:38:00,2023-09-05 11:38:00,19,False,ORD
JetFly9689,PacificWings,2023-09-05 14:11:00,2023-09-05 15:11:00,95,False,HND
GlobeAir5488,PacificWings,2023-09-05 19:27:00,2023-09-05 23:27:00,0,False,LHR
GlobeAir5294,SkyWave,2023-09-05 06:52:00,2023-09-05 09:52:00,61,False,LHR
GlobeAir8259,JetFly,2023-09-06 06:36:00,2023-09-06 10:36:00,2,False,CDG
JetFly4616,SkyWave,2023-09-06 22:51:00,2023-09-07 03:51:00,107,True,ORD
SkyWave7054,JetFly,2023-09-06 18:56:00,2023-09-06 22:56:00,119,False,ORD
GlobeAir6513,JetFly,2023-09-06 07:06:00,2023-09-06 11:06:00,0,False,GRU
PacificWings6685,SkyWave,2023-09-06 07:00:00,2023-09-06 11:00:00,5,False,ORD
AirNSR3865,SkyWave,2023-09-06 15:11:00,2023-09-06 19:11:00,68,False,DXB
GlobeAir6089,GlobeAir,2023-09-06 10:48:00,2023-09-06 13:48:00,12,False,HND
AirNSR2698,AirNSR,2023-09-06 11:17:00,2023-09-06 12:17:00,27,False,SYD
JetFly9739,PacificWings,2023-09-06 18:03:00,2023-09-06 19:03:00,31,False,SYD
AirNSR2775,GlobeAir,2023-09-06 22:25:00,2023-09-07 02:25:00,0,False,SYD
SkyWave4209,AirNSR,2023-09-07 11:36:00,2023-09-07 16:36:00,29,False,LHR
GlobeAir1223,JetFly,2023-09-07 20:08:00,2023-09-08 00:08:00,0,False,ORD
GlobeAir2247,SkyWave,2023-09-07 09:58:00,2023-09-07 11:58:00,7,False,SYD
JetFly4748,GlobeAir,2023-09-07 16:14:00,2023-09-07 20:14:00,94,False,GRU
GlobeAir9721,AirNSR,2023-09-07 20:35:00,2023-09-07 23:35:00,0,False,ORD
JetFly5337,PacificWings,2023-09-07 11:19:00,2023-09-07 13:19:00,66,False,SYD
SkyWave9248,JetFly,2023-09-07 14:23:00,2023-09-07 17:23:00,17,True,HND
JetFly6005,JetFly,2023-09-07 15:41:00,2023-09-07 19:41:00,17,False,ORD
SkyWave2256,AirNSR,2023-09-07 10:12:00,2023-09-07 12:12:00,65,False,DXB
JetFly9802,PacificWings,2023-09-07 21:43:00,2023-09-08 02:43:00,45,False,LAX
GlobeAir8182,GlobeAir,2023-09-08 12:15:00,2023-09-08 15:15:00,55,False,ORD
GlobeAir3780,AirNSR,2023-09-08 12:55:00,2023-09-08 17:55:00,73,False,ORD
AirNSR8778,JetFly,2023-09-08 06:41:00,2023-09-08 11:41:00,15,False,LAX
PacificWings7341,SkyWave,2023-09-08 07:16:00,2023-09-08 10:16:00,2,False,ATL
AirNSR7334,PacificWings,2023-09-08 13:20:00,2023-09-08 18:20:00,0,False,ORD
JetFly4759,JetFly,2023-09-08 13:56:00,2023-09-08 16:56:00,0,True,LAX
PacificWings2132,GlobeAir,2023-09-08 20:30:00,2023-09-09 01:30:00,162,False,LAX
GlobeAir6658,SkyWave,2023-09-08 14:16:00,2023-09-08 17:16:00,86,False,LHR
JetFly5290,GlobeAir,2023-09-08 07:52:00,2023-09-08 12:52:00,0,False,SYD
JetFly2080,GlobeAir,2023-09-08 12:28:00,2023-09-08 17:28:00,0,False,LHR
SkyWave3020,SkyWave,2023-09-09 20:32:00,2023-09-10 01:32:00,51,False,SYD
GlobeAir7972,PacificWings,2023-09-09 22:32:00,2023-09-10 00:32:00,54,False,GRU
AirNSR6014,JetFly,2023-09-09 21:37:00,2023-09-09 23:37:00,54,False,LAX
JetFly8363,SkyWave,2023-09-09 14:24:00,2023-09-09 16:24:00,18,True,LAX
PacificWings9854,GlobeAir,2023-09-09 14:11:00,2023-09-09 17:11:00,24,False,ATL
PacificWings4709,PacificWings,2023-09-09 20:10:00,2023-09-10 01:10:00,44,False,GRU
AirNSR3473,AirNSR,2023-09-09 21:01:00,2023-09-10 01:01:00,33,False,ORD
PacificWings4442,SkyWave,2023-09-09 22:55:00,2023-09-10 03:55:00,0,False,GRU
PacificWings4474,SkyWave,2023-09-09 10:07:00,2023-09-09 11:07:00,19,False,JFK
SkyWave4768,SkyWave,2023-09-09 06:01:00,2023-09-09 07:01:00,0,False,HND
GlobeAir8110,GlobeAir,2023-09-10 09:02:00,2023-09-10 10:02:00,37,False,GRU
PacificWings8878,GlobeAir,2023-09-10 09:00:00,2023-09-10 14:00:00,164,False,CDG
SkyWave7105,GlobeAir,2023-09-10 08:18:00,2023-09-10 09:18:00,46,False,ATL
PacificWings5740,JetFly,2023-09-10 13:41:00,2023-09-10 14:41:00,15,False,JFK
GlobeAir5527,GlobeAir,2023-09-10 10:12:00,2023-09-10 13:12:00,71,False,GRU
JetFly2600,AirNSR,2023-09-10 06:12:00,2023-09-10 07:12:00,51,False,HND
SkyWave1057,JetFly,2023-09-10 14:21:00,2023-09-10 19:21:00,48,False,LAX
JetFly1320,AirNSR,2023-09-10 19:27:00,2023-09-10 23:27:00,57,False,LAX
AirNSR1213,GlobeAir,2023-09-10 17:19:00,2023-09-10 18:19:00,122,False,ATL
JetFly1025,GlobeAir,2023-09-10 16:06:00,2023-09-10 20:06:00,0,False,GRU
JetFly8691,AirNSR,2023-09-11 22:39:00,2023-09-11 23:39:00,51,False,SYD
SkyWave8043,GlobeAir,2023-09-11 12:18:00,2023-09-11 17:18:00,0,False,SYD
PacificWings7639,SkyWave,2023-09-11 18:38:00,2023-09-11 22:38:00,54,False,SYD
SkyWave9846,GlobeAir,2023-09-11 22:57:00,2023-09-12 03:57:00,0,False,SYD
GlobeAir2190,JetFly,2023-09-11 06:23:00,2023-09-11 11:23:00,11,False,LHR
GlobeAir2270,PacificWings,2023-09-11 20:57:00,2023-09-12 00:57:00,16,True,GRU
SkyWave3072,AirNSR,2023-09-11 08:08:00,2023-09-11 12:08:00,73,False,LHR
GlobeAir9552,PacificWings,2023-09-11 11:24:00,2023-09-11 12:24:00,71,False,LAX
PacificWings1095,PacificWings,2023-09-11 17:59:00,2023-09-11 19:59:00,0,False,DXB
JetFly6498,PacificWings,2023-09-11 16:07:00,2023-09-11 20:07:00,32,False,CDG
AirNSR3260,GlobeAir,2023-09-12 15:24:00,2023-09-12 20:24:00,0,False,LAX
AirNSR9877,PacificWings,2023-09-12 10:17:00,2023-09-12 11:17:00,0,False,GRU
GlobeAir3257,GlobeAir,2023-09-12 14:11:00,2023-09-12 16:11:00,20,False,DXB
JetFly9392,PacificWings,2023-09-12 08:28:00,2023-09-12 09:28:00,16,False,CDG
JetFly5364,SkyWave,2023-09-12 09:52:00,2023-09-12 14:52:00,139,False,CDG
JetFly8964,AirNSR,2023-09-12 16:27:00,2023-09-12 21:27:00,49,False,GRU
SkyWave3069,JetFly,2023-09-12 21:53:00,2023-09-12 22:53:00,0,False,JFK
AirNSR2038,GlobeAir,2023-09-12 13:59:00,2023-09-12 16:59:00,4,False,JFK
GlobeAir3812,SkyWave,2023-09-12 10:17:00,2023-09-12 14:17:00,75,False,SYD
